
0.5176,-1.25337,-1.85479,-0.0701245,0.344788,0.930222,0.104359,000,0.0361584,0.127833,-0.759605,-0.150396,0.874636,-0.0334073,-0.459649
0.522327,-1.32115,-1.87525,-0.0589082,0.30238,0.950025,0.05049,000,0.0153516,0.155726,-0.755981,-0.117339,0.866023,-0.0479907,-0.483666
0.547476,-1.24398,-1.84921,-0.030972,0.236717,0.970934,-0.0171233,000,-0.020211,0.238683,-0.751478,0.0545269,-0.841196,0.0829935,0.531533
0.551286,-1.08894,-1.82972,0.0409316,0.105881,0.992313,-0.0492741,000,-0.0957389,0.10067,-0.816795,0.0107377,-0.786283,0.0657412,0.614265
0.540845,-1.07447,-1.82704,0.0430729,0.104587,0.992412,-0.0482065,000,-0.0942492,0.0847757,-0.814483,0.0101996,-0.786808,0.0650866,0.613671
0.535104,-1.07925,-1.81987,0.0435851,0.106809,0.992224,-0.0467318,000,-0.0912677,0.0403106,-0.814442,0.0134161,-0.784919,0.0570487,0.61682
0.462622,-1.06156,-1.80897,0.025608,0.114553,0.992977,-0.0147641,000,-0.00825475,0.0157485,-0.832463,0.0855202,-0.790538,0.0684045,0.602541
0.45821,-1.08983,-1.8789,-0.037071,0.130593,0.990737,0.00327046,000,0.0653316,0.0826514,-0.826864,0.130246,-0.787893,0.112011,0.591367
0.45777,-1.10721,-1.92063,-0.0798888,0.126122,0.988777,-0.00552564,000,0.0871085,0.148472,-0.822834,0.148676,-0.781034,0.144041,0.589181
0.542813,-1.11548,-2.01853,-0.184434,0.11913,0.975585,-0.00504916,000,0.0768452,0.313797,-0.871587,0.221588,-0.755782,0.217437,0.576553
0.573305,-1.14597,-2.03636,-0.201129,0.126099,0.971414,-0.000309422,000,0.0733774,0.327237,-0.877804,0.23243,-0.752171,0.230426,0.571943
0.598584,-1.17294,-2.1214,-0.2825,0.144032,0.948393,-0.000425414,000,-0.0323791,0.284574,-0.935703,0.273739,-0.75152,0.259331,0.541324
0.595645,-1.16813,-2.09804,-0.277781,0.148727,0.949021,0.00881061,000,-0.0607698,0.246216,-0.950842,0.271436,-0.757967,0.236857,0.543789
0.582674,-1.16219,-2.08845,-0.254825,0.155652,0.954005,0.026655,000,-0.0878668,0.209585,-0.968644,0.274471,-0.766577,0.198776,0.545448
0.592455,-1.12352,-2.05962,-0.229203,0.135789,0.955797,0.124415,000,-0.132785,0.146709,-1.04371,0.319782,-0.739122,0.129823,0.578433
0.587274,-1.02147,-2.01791,-0.179408,0.0808012,0.971275,0.133821,000,-0.153441,-0.0421199,-1.22377,0.237531,-0.719697,0.132268,0.638843
0.649702,-1.10177,-2.03514,-0.166041,0.157105,0.956732,0.180036,000,-0.110871,-0.0680795,-1.30484,0.307732,-0.773379,0.0274247,0.553564
0.59458,-1.11341,-2.03899,-0.141073,0.268189,0.902041,0.307402,000,-0.0812296,-0.194924,-1.61721,-0.390522,0.790646,0.0570165,-0.468104
0.595905,-1.0648,-2.02459,-0.141361,0.273741,0.898548,0.312562,000,-0.0898811,-0.222723,-1.72625,-0.378223,0.79869,0.0598044,-0.464182
0.582304,-1.08144,-1.98905,-0.0442678,0.28072,0.932623,0.222377,000,-0.0979039,-0.263503,-1.89444,-0.245057,0.831305,0.0487728,-0.496488
0.578352,-1.10156,-1.98047,-0.00690512,0.263269,0.951336,0.160008,000,-0.0831062,-0.25778,-2.01813,0.19124,-0.836053,-0.0383318,0.512809
0.550925,-1.10038,-1.96069,0.047223,0.235059,0.96068,0.140041,000,-0.0743348,-0.234556,-2.16981,0.159043,-0.827605,-0.062947,0.534615
0.620942,-1.09898,-1.9964,-0.000621474,0.236932,0.956454,0.170468,000,-0.00176131,-0.160588,-2.30141,0.228065,-0.814951,-0.0358518,0.531559
0.82091,-0.941537,-2.19932,-0.321454,0.157379,0.895226,0.26546,000,-0.079261,-0.204856,-2.67186,0.515303,-0.676185,0.0995347,0.517039
0.829191,-1.05925,-2.17102,-0.326178,0.111056,0.885308,0.312258,000,-0.109201,-0.224052,-2.56513,0.483388,-0.640497,0.0698096,0.592643
0.799808,-0.818476,-2.15194,-0.29991,0.0365036,0.911184,0.280117,000,-0.124096,-0.206731,-2.55952,0.491053,-0.637761,0.0434747,0.591809
0.854449,-0.935993,-2.14254,-0.27962,0.0765033,0.898181,0.3305,000,-0.163364,-0.229794,-2.57778,0.468883,-0.648707,0.00556213,0.599415
0.846668,-1.03744,-2.12805,-0.255646,0.0559951,0.912644,0.313991,000,-0.186379,-0.25581,-2.61124,0.422906,-0.62516,0.0401064,0.654765
0.667752,-0.959166,-2.10868,-0.127272,0.23595,0.920194,0.285259,000,-0.228653,-0.176214,-2.96662,0.347701,-0.787815,-0.0499348,0.505922
0.677923,-1.05082,-2.03274,-0.100854,0.226643,0.943109,0.221374,000,-0.265067,-0.159809,-3.01579,0.290781,-0.790838,-0.0431199,0.536807
0.597405,-0.996781,-2.00285,-0.0704616,0.211826,0.947871,0.22739,000,-0.263955,-0.140824,-3.03456,0.277186,-0.791788,-0.0523066,0.541759
0.579243,-0.953502,-1.95036,-0.00563396,0.185576,0.958429,0.216664,000,-0.248978,-0.0762525,-3.09634,0.224052,-0.791099,-0.0843372,0.562894
0.56184,-0.949309,-1.941,0.00407904,0.184004,0.959931,0.211323,000,-0.246365,-0.0700747,-3.10381,0.219983,-0.791799,-0.0847656,0.56345
0.936784,-0.720032,2.0676,0.438661,0.807632,0.11877,-0.375768,000,0.0473193,0.187979,-3.17312,-0.507605,0.702127,-0.113875,-0.486197
0.926349,-0.78047,2.0774,0.410164,0.805758,0.162459,-0.395129,000,0.0494089,0.121861,-3.12687,-0.538872,0.683791,-0.104025,-0.480859
0.673679,-1.00578,-2.03852,-0.288692,0.171625,0.919391,0.204748,000,0.00350851,-0.141882,-2.92975,0.397166,-0.736556,0.0914256,0.539801
0.657506,-0.596982,-2.04712,-0.291705,-0.0346449,0.594663,0.748388,000,0.0399028,-0.10228,-2.86009,0.357345,-0.605515,0.0555384,0.708923
0.641208,-0.95556,-2.06869,-0.140382,0.0969846,0.968382,0.181999,000,0.0883921,-0.0865526,-2.83053,0.285851,-0.740749,0.0223784,0.607518
0.617063,-1.0088,-2.08277,-0.0667366,0.352814,0.933096,0.0200106,000,0.0730086,-0.0790649,-2.77801,-0.129779,0.899773,-0.0747319,-0.409854
0.627228,-1.07519,-2.05679,-0.122674,0.300769,0.940799,-0.0968867,000,0.0308047,-0.0610891,-2.66309,-0.0905558,0.86855,-0.178863,-0.453242
0.626106,-1.11368,-2.05621,-0.117203,0.272465,0.945336,-0.135522,000,0.018768,-0.0281672,-2.55641,-0.0527502,0.85968,-0.200267,-0.466971
0.572294,-1.12969,-1.99056,-0.0435191,0.335367,0.922179,-0.187671,000,0.102666,-0.00701644,-2.28359,0.0329162,0.889189,-0.196668,-0.411803
0.556462,-1.15452,-1.98014,-0.0200739,0.34936,0.912347,-0.212527,000,0.156022,0.00591983,-2.0896,0.0674752,0.895083,-0.195557,-0.395007
0.581572,-1.21691,-1.96109,0.0284193,0.36055,0.895061,-0.260889,000,0.175089,0.070874,-1.68847,0.142827,0.899287,-0.192339,-0.365908
0.573102,-1.20763,-1.90985,0.033396,0.370615,0.888362,-0.268964,000,0.177911,0.0794656,-1.64687,0.149715,0.899937,-0.191401,-0.362029
1.77541,-0.640938,-1.26847,-0.321378,-0.0559516,0.786722,0.524074,000,0.222786,0.199454,-1.06268,0.0976688,0.933218,-0.188783,-0.2897
0.79502,-1.17114,-1.86864,-0.0118859,0.354245,0.928828,-0.107923,000,0.256728,0.17001,-0.669134,-0.00216177,0.905165,-0.114618,-0.409311
0.773179,-1.17976,-1.88592,-0.0565116,0.329528,0.9418,-0.0350824,000,0.144052,-0.0696773,-0.245961,-0.0915308,0.88718,-0.105199,-0.439849
0.813315,-1.19319,-1.88787,-0.0657402,0.334987,0.939217,-0.0365123,000,0.137827,-0.0813871,-0.217567,-0.0897826,0.888517,-0.108878,-0.436603
0.848357,-1.20968,-1.88453,-0.0732307,0.334271,0.938072,-0.0540431,000,0.103858,-0.12314,-0.076897,-0.0736495,0.894291,-0.120151,-0.424716
0.74564,-1.22668,-2.01126,-0.0981821,0.315808,0.942747,-0.0430571,000,0.0938787,0.0550305,-0.221742,-0.133353,0.879759,-0.150724,-0.430725
0.791285,-1.10705,-2.00454,-0.144388,0.113112,0.982636,-0.0280057,000,0.101607,0.11118,-0.287633,0.161914,-0.780904,0.183815,0.574617
0.790793,-1.08834,-2.00766,-0.155789,0.083127,0.983951,-0.0256892,000,0.100842,0.111651,-0.294274,0.164063,-0.765835,0.194571,0.590526
0.713179,-1.06203,-2.04588,-0.195539,0.056701,0.978774,0.02345,000,-0.0431156,-0.0678965,-0.499624,0.238986,-0.721156,0.195121,0.62028
0.714855,-1.24043,-2.25308,-0.145402,0.0841965,0.985641,-0.0167809,000,0.0465963,0.017774,-0.425043,0.18525,-0.741922,0.191001,0.615429
0.678252,-1.94105,-2.46419,-0.151045,0.325483,0.894146,-0.26786,000,0.078228,0.0852503,-0.121161,-0.0298574,0.844482,-0.36168,-0.393886
0.621588,-1.91604,-2.45751,-0.132643,0.319584,0.891382,-0.292762,000,-0.020744,0.105321,-0.0783308,0.0149521,0.856665,-0.342062,-0.385871
0.613032,-1.89879,-2.4134,-0.117263,0.324004,0.887709,-0.305359,000,-0.0782716,0.130079,-0.0416295,0.0323366,0.861218,-0.335172,-0.38068
